53.6788726,18.668726,Point 525,0.1
53.8257351,18.6815113,Point 526,0.1
53.9118529,18.6880012,Point 527,0.1
53.9663587,18.7443482,Point 528,0.1
54.0922192,18.7777759,Point 529,0.1
54.2561713,18.6356716,Point 530,0.1
54.2850759,18.4825442,Point 531,0.1
54.3778283,18.4824401,Point 532,0.1
54.4429649,18.5607177,Point 533,0.1
54.6969999,18.6759619,Point 534,0.1
54.7358689,18.577085,Point 535,0.1
54.7600441,18.5063605,Point 536,0.1
54.7556857,18.3923773,Point 537,0.1
54.7146543,18.4002738,Point 538,0.1
54.6052106,18.3419089,Point 539,0.1
54.5427222,18.4490256,Point 540,0.1
51.8862598,16.5666549,Point 541,0.1
51.90914,16.5687148,Point 542,0.1
51.9593612,16.5767225,Point 543,0.1
51.9938326,16.582559,Point 544,0.1
52.0281394,16.6003925,Point 545,0.1
52.0398615,16.605714,Point 546,0.1
52.0902001,16.658414,Point 547,0.1
52.1416109,16.7608194,Point 548,0.1
52.2436928,16.8490887,Point 549,0.1
52.1847927,16.7996502,Point 550,0.1
52.2230866,16.8319225,Point 551,0.1
52.2840363,16.8552685,Point 552,0.1
52.3516133,16.9108868,Point 553,0.1
52.3201462,16.8875408,Point 554,0.1
52.4146514,16.9531266,Point 555,0.1
52.4772184,17.2542693,Point 556,0.1
52.4311901,17.0139433,Point 557,0.1
52.5348949,17.5790526,Point 558,0.1
52.5002144,17.4376036,Point 559,0.1
52.6554051,17.9533854,Point 560,0.1
52.7996361,18.2517304,Point 561,0.1
52.8987435,18.1377473,Point 562,0.1
52.999691,18.0594697,Point 563,0.1
52.24597,15.9195451,Point 564,0.1
52.3274554,15.2905778,Point 565,0.1
52.2350379,15.3808717,Point 566,0.1
51.3533531,16.1449504,Point 567,0.1
50.7486667,16.4182296,Point 568,0.1
50.7208164,16.3118053,Point 569,0.1
50.6176756,16.0852123,Point 570,0.1
50.5129983,16.3049388,Point 571,0.1
50.7368981,15.7329631,Point 572,0.1
50.8064884,15.8868038,Point 573,0.1
50.7806631,15.5527507,Point 574,0.1
50.8492313,15.5838242,Point 575,0.1
50.9370313,15.2909745,Point 576,0.1
50.9210184,15.0760545,Point 577,0.1
50.7768713,14.7852601,Point 578,0.1
68.0885133,13.2317871,Point 579,0.1
68.155039,13.5201782,Point 580,0.1
68.2458165,13.7481445,Point 581,0.1
68.2824334,14.0722412,Point 582,0.1
68.2060818,14.2287963,Point 583,0.1
68.3392765,14.7149414,Point 584,0.1
68.4454759,14.8893493,Point 585,0.1
68.4589086,15.1884917,Point 586,0.1
68.5291393,15.7635171,Point 587,0.1
68.4687389,15.8926064,Point 588,0.1
68.5336628,16.1109597,Point 589,0.1
68.5582749,16.4481026,Point 590,0.1
68.6084202,16.5682656,Point 591,0.1
58.266687,8.3803028,Point 592,0.1
58.2861193,6.7064841,Point 593,0.1
58.8971753,6.069469,Point 594,0.1
58.9878604,6.1463733,Point 595,0.1
59.96505,5.3359462,Point 596,0.1
60.1131897,5.3991176,Point 597,0.1
60.3327965,5.3167202,Point 598,0.1
60.917437,5.5276921,Point 599,0.1
61.1638916,5.9340682,Point 600,0.1
61.3514684,6.5184256,Point 601,0.1
61.3357038,6.4224669,Point 602,0.1
61.3424757,6.3099,Point 603,0.1
61.3244879,6.227642,Point 604,0.1
61.3384216,6.1468027,Point 605,0.1
61.4143452,6.1635143,Point 606,0.1
61.7923824,6.4955074,Point 607,0.1
61.7420352,6.5004427,Point 608,0.1
61.7001314,6.5322001,Point 609,0.1
61.8354156,6.8023592,Point 610,0.1
61.9024412,6.7158419,Point 611,0.1
62.0868942,6.8649771,Point 612,0.1
62.2899299,6.8496277,Point 613,0.1
62.2969833,6.6817428,Point 614,0.1
62.4103438,6.5463762,Point 615,0.1
62.4722666,6.142081,Point 616,0.1
62.4975043,7.5569549,Point 617,0.1
62.5244443,7.7560821,Point 618,0.1
62.567814,7.5851074,Point 619,0.1
62.5966908,7.3294491,Point 620,0.1
60.1905992,11.08393,Point 621,0.1
63.459104,10.9196432,Point 622,0.1
53.579546,-0.0590035,Point 617,0.1
51.8439798,-1.3639444,Point 618,0.1
44.8418687,11.6256607,Point 619,0.1
45.4116791,12.3647405,Point 620,0.1
45.4564274,12.3526273,Point 621,0.1
45.9393088,9.2407271,Point 622,0.1
40.7795489,-73.9605214,Point 623,0.1
40.7082779,-74.0080716,Point 624,0.1
40.0815197,-82.8124565,Point 625,0.1
28.4763162,-81.4791202,Point 626,0.1
25.7730216,-80.1946207,Point 627,0.1
25.6721469,-80.1591816,Point 628,0.1
37.0055234,-110.2050887,Point 629,0.1
36.9380126,-110.0639274,Point 630,0.1
36.7192354,-110.2727731,Point 631,0.1
36.8776427,-111.5156837,Point 632,0.1
36.9555979,-111.4926811,Point 633,0.1
36.9186608,-113.8625042,Point 634,0.1
36.0155188,-114.7397691,Point 635,0.1
35.8730059,-114.6608154,Point 636,0.1
36.1526217,-115.1629433,Point 637,0.1
33.9997637,-118.4881269,Point 638,0.1
34.4280512,-119.7019695,Point 639,0.1
